Learn Python the Hard Way ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F11941213%2F&query=python&cat_id=1001&type=search&pos=32,8.4
Fluent Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26278021%2F&query=python&cat_id=1001&type=search&pos=33,9.6
Python标准库 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10773324%2F&query=python&cat_id=1001&type=search&pos=34,8.5
Python UNIX 和Linux 系统管理指南 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4031965%2F&query=python&cat_id=1001&type=search&pos=35,7.6
Python Tutorial ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3142908%2F&query=python&cat_id=1001&type=search&pos=36,8.6
How to Think Like a Computer Scientist: Learning with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1481058%2F&query=python&cat_id=1001&type=search&pos=37,8.5
Python Algorithms ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F4915945%2F&query=python&cat_id=1001&type=search&pos=38,8.8
Learning Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F3988517%2F&query=python&cat_id=1001&type=search&pos=39,8.2
Think Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F10779534%2F&query=python&cat_id=1001&type=search&pos=40,8.3
像计算机科学家一样思考Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F25728189%2F&query=python&cat_id=1001&type=search&pos=41,8.2
Python Web开发实战 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26852057%2F&query=python&cat_id=1001&type=search&pos=42,7.0
"Learning Python, 3rd Edition ",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F2295097%2F&query=python&cat_id=1001&type=search&pos=43,8.3
从Python开始学编程 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26919485%2F&query=python&cat_id=1001&type=search&pos=44,8.5
Python编程快速上手 ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F26836700%2F&query=python&cat_id=1001&type=search&pos=45,9.2
Python参考手册（第4版） ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5401851%2F&query=python&cat_id=1001&type=search&pos=46,7.5
学习Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F1426816%2F&query=python&cat_id=1001&type=search&pos=47,8.1
Building Machine Learning Systems with Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F24669811%2F&query=python&cat_id=1001&type=search&pos=48,8.3
Head First Python ,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F5310233%2F&query=python&cat_id=1001&type=search&pos=49,8.0
